author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ID 109985358;homeowner;https://odintsovo.cian.ru/sale/flat/299428658/;Одинцово;sale;flat;23;24;2;55.0;9800000;;;3;Сколково;Одинград. Семейный квартал
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308105367/;Одинцово;sale;flat;17;25;2;65.56;9900000;;;5;Одинцово;Одинград квартал Семейный ЖК
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/297471746/;Одинцово;sale;flat;7;24;2;55.1;9850000;;;3;Одинцово;Одинград. Семейный квартал
ID 64939;realtor;https://odintsovo.cian.ru/sale/flat/307909195/;Одинцово;sale;flat;6;12;3;63.0;9900000;;Можайское шоссе;46;Одинцово;
Алексей Майданский;realtor;https://odintsovo.cian.ru/sale/flat/307648646/;Одинцово;sale;flat;18;18;1;46.0;10150000;Одинцово;Северная ;7;;Одинбург
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308316586/;Одинцово;sale;flat;1;17;2;50.0;10300000;;бульвар Маршала Крылова;6;Баковка;
ID 22989851;unknown;https://odintsovo.cian.ru/sale/flat/300273412/;Одинцово;sale;flat;2;9;4;59.7;10300000;;Комсомольская ;16к3;Одинцово;
ID 112426263;homeowner;https://odintsovo.cian.ru/sale/flat/297730413/;Одинцово;sale;flat;12;17;2;50.7;10250000;;Можайское шоссе;161;Баковка;
ID 86502460;homeowner;https://odintsovo.cian.ru/sale/flat/298780657/;Одинцово;sale;flat;3;14;2;52.5;10300000;;Можайское шоссе;111;Одинцово;
ID 456040;unknown;https://odintsovo.cian.ru/sale/flat/308204080/;Одинцово;sale;flat;7;17;2;61.7;10400000;; Чистяковой;58;Сколково;
Кристиан Кочергин;realtor;https://odintsovo.cian.ru/sale/flat/306449096/;Одинцово;sale;flat;14;17;2;53.6;10400000;; Чистяковой;18;Сколково;
ID 109892963;homeowner;https://odintsovo.cian.ru/sale/flat/303279893/;Одинцово;sale;flat;4;24;2;50.0;10410000;;;6;Одинцово;Одинград квартал Семейный ЖК
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307657002/;Одинцово;sale;flat;5;24;2;55.5;10500000;; Кутузовская;10;Сколково;Новая Трехгорка
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307861609/;Одинцово;sale;flat;11;25;1;44.7;10499000;; Сколковская;3В;Сколково;Сколковский
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308239304/;Одинцово;sale;flat;11;12;3;64.0;10500000;;Можайское шоссе;47;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305771418/;Одинцово;sale;flat;17;22;3;57.0;10499990;; Чистяковой;78;Сколково;
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303546669/;Одинцово;sale;flat;4;18;2;63.0;10489000;; Чистяковой;76;Сколково;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308259420/;Одинцово;sale;flat;4;17;2;63.0;10490000;; Чистяковой;76;Сколково;
Светлана Васякина;realtor;https://odintsovo.cian.ru/sale/flat/300445633/;Одинцово;sale;flat;20;22;2;55.6;10450000;; Чистяковой;80;Сколково;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308899678/;Одинцово;sale;flat;5;24;2;55.5;10500000;; Кутузовская;10;Сколково;Новая Трехгорка
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308941750/;Одинцово;sale;flat;23;25;1;44.0;10500000;; Маковского;26;Одинцово;Союзный
Лабецкий Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305796182/;Одинцово;sale;flat;13;16;2;69.9;10499999;;Комсомольская ;9;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302404245/;Одинцово;sale;flat;20;25;2;67.0;10500000;;Северная ;15;Одинцово;Одинбург
Выбор К;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308826476/;Одинцово;sale;flat;6;9;3;59.2;10500000;; Маковского;22;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308644527/;Одинцово;sale;flat;7;12;3;63.0;10500000;; Маршала Бирюзова;28;Одинцово;
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306836029/;Одинцово;sale;flat;1;10;3;67.3;10500000;;бульвар Маршала Крылова;27;Баковка;
Дмитрий Позняк;realtor;https://odintsovo.cian.ru/sale/flat/307812935/;Одинцово;sale;flat;18;25;2;51.3;10500000;;;2;Одинцово;
ID 61568987;homeowner;https://odintsovo.cian.ru/sale/flat/302730716/;Одинцово;sale;flat;17;22;3;57.0;10500000;; Чистяковой;78;Сколково;
ID 85087335;realtor;https://odintsovo.cian.ru/sale/flat/307149627/;Одинцово;sale;flat;13;14;2;56.4;10500000;;Можайское шоссе;111;Одинцово;
Ольга Егорова;realtor;https://odintsovo.cian.ru/sale/flat/299214442/;Одинцово;sale;flat;16;25;2;52.08;10500000;;;1;Одинцово;Одинград. Семейный квартал
ID 20641525;homeowner;https://odintsovo.cian.ru/sale/flat/300211587/;Одинцово;sale;flat;7;10;2;53.0;10500000;;бульвар Маршала Крылова;27;Баковка;
ID 108348380;homeowner;https://odintsovo.cian.ru/sale/flat/293277158/;Одинцово;sale;flat;2;24;2;60.5;10500000;; Сколковская;3А;Сколково;Сколковский
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307723985/;Одинцово;sale;flat;23;25;2;62.2;10900000;;Вокзальная ;31А;Одинцово;Сердце Одинцово
ID 21387;realtor;https://odintsovo.cian.ru/sale/flat/302561049/;Одинцово;sale;flat;7;16;2;57.4;10990000;; Рябиновая;7;Внуково;Одинцово-1
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304163749/;Одинцово;sale;flat;7;12;2;66.3;10999000;;Сосновая ;10;Одинцово;
ID 90439500;unknown;https://odintsovo.cian.ru/sale/flat/307757319/;Одинцово;sale;flat;8;22;2;56.0;10900000;мкр. Новая Трехгорка; Чистяковой;66;;
Олег Юрьевич Пальчуковский;realtor;https://odintsovo.cian.ru/sale/flat/305686957/;Одинцово;sale;flat;17;22;3;75.8;10999999;; Чистяковой;84;Сколково;
ID 78415934;unknown;https://odintsovo.cian.ru/sale/flat/287216276/;Одинцово;sale;flat;1;17;3;82.5;10900000;; Гвардейская;15;Одинцово;Гусарская баллада
ID 116397232;homeowner;https://odintsovo.cian.ru/sale/flat/301903377/;Одинцово;sale;flat;19;25;1;43.5;10900000;; Сколковская;1Г;Сколково;Сколковский
ID 11256504;homeowner;https://odintsovo.cian.ru/sale/flat/269218086/;Одинцово;sale;flat;6;20;2;50.0;10999000;; Белорусская;10;Одинцово;Одинцовский Парк
ID 88676184;realtor;https://odintsovo.cian.ru/sale/flat/308191418/;Одинцово;sale;flat;18;26;2;58.0;10950000;; Рябиновая;3к1;Внуково;Одинцово-1
ID 16191200;homeowner;https://odintsovo.cian.ru/sale/flat/209484553/;Одинцово;sale;flat;2;24;1;52.0;10950000;;Садовая ;28А;Одинцово;Единый Стандарт
ID 110169856;homeowner;https://odintsovo.cian.ru/sale/flat/302962218/;Одинцово;sale;flat;4;12;2;51.9;10900000;;Можайское шоссе;63;Одинцово;
ID 81421644;homeowner;https://odintsovo.cian.ru/sale/flat/299179635/;Одинцово;sale;flat;2;9;3;67.9;10900000;;Любы Новоселовой бульвар;2А;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306035933/;Одинцово;sale;flat;20;24;1;39.8;11000000;; Сколковская;1Г;Сколково;Сколковский
Алла Кривова;realtor;https://odintsovo.cian.ru/sale/flat/308905280/;Одинцово;sale;flat;12;19;1;48.5;11000000;;Можайское шоссе;112а;Баковка;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305374468/;Одинцово;sale;flat;23;25;1;40.0;11000000;;Можайское шоссе;100А;Баковка;Кварта
ID 111860740;homeowner;https://odintsovo.cian.ru/sale/flat/296944082/;Одинцово;sale;flat;24;25;3;63.9;11000000;; Маковского;28;Одинцово;Союзный
ID 91908;homeowner;https://odintsovo.cian.ru/sale/flat/308830985/;Одинцово;sale;flat;15;25;2;62.3;11000000;;Северная ;9;Одинцово;Одинбург
ID 48283443;homeowner;https://odintsovo.cian.ru/sale/flat/306287616/;Одинцово;sale;flat;3;7;2;54.0;11000000;;Можайское шоссе;108А;Баковка;
ID 111362119;realtor;https://odintsovo.cian.ru/sale/flat/303096301/;Одинцово;sale;flat;4;10;2;51.6;11000000;;Вокзальная ;17;Одинцово;
ID 104621203;homeowner;https://odintsovo.cian.ru/sale/flat/307519646/;Одинцово;sale;flat;7;25;2;58.0;11099999;; Маковского;28;Одинцово;Союзный
ID 107385429;homeowner;https://odintsovo.cian.ru/sale/flat/305467572/;Одинцово;sale;flat;6;9;2;52.0;11000000;; Говорова;8к2;Одинцово;
ID 112202092;homeowner;https://odintsovo.cian.ru/sale/flat/303345409/;Одинцово;sale;flat;19;25;1;43.0;11000000;; Сколковская;3А;Сколково;Сколковский
ID 113485739;homeowner;https://odintsovo.cian.ru/sale/flat/298775056/;Одинцово;sale;flat;12;18;2;63.8;11000000;; Триумфальная;7;Одинцово;Гусарская баллада
Людмила Некрасова;realtor;https://odintsovo.cian.ru/sale/flat/308617776/;Одинцово;sale;flat;11;24;1;50.3;11100000;;Северная ;5к3;Одинцово;Одинбург
ID 644149;realtor;https://odintsovo.cian.ru/sale/flat/306230407/;Одинцово;sale;flat;11;20;2;67.4;11190000;; Кутузовская;35;Сколково;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303229586/;Одинцово;sale;flat;10;14;3;68.0;11200000;;Северная ;8;Одинцово;
Губерния;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304877549/;Одинцово;sale;flat;11;12;3;52.5;11200000;;Можайское шоссе;130;Баковка;
ID 18069;realtor;https://odintsovo.cian.ru/sale/flat/308206800/;Одинцово;sale;flat;6;12;3;65.6;11200000;;Комсомольская ;4;Одинцово;
ID 12929399;homeowner;https://odintsovo.cian.ru/sale/flat/294253208/;Одинцово;sale;flat;5;12;3;68.3;11600000;; Чикина;11;Кунцевская;
Светлана Гонсалес моро;realtor;https://odintsovo.cian.ru/sale/flat/306796182/;Одинцово;sale;flat;7;17;2;53.1;11650000;;Вокзальная ;15;Одинцово;Сердце Одинцово
Выбор К;real_estate_agent;https://odintsovo.cian.ru/sale/flat/289526244/;Одинцово;sale;flat;22;25;2;63.0;11700000;;Вокзальная ;31А;Одинцово;Сердце Одинцово
ID 299555;unknown;https://odintsovo.cian.ru/sale/flat/305316205/;Одинцово;sale;flat;3;24;2;43.0;11700000;;Можайское шоссе;80А;Баковка;Атлант
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308464328/;Одинцово;sale;flat;16;25;2;53.3;11800000;; Сколковская;9А;Сколково;Сколковский
Городские квартиры;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307675302/;Одинцово;sale;flat;7;24;1;52.0;11800000;;Садовая ;28А;Одинцово;Единый Стандарт
Выбор К;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305393186/;Одинцово;sale;flat;6;9;3;60.5;11800000;;Можайское шоссе;101;Одинцово;
ID 3201640;unknown;https://odintsovo.cian.ru/sale/flat/308751646/;Одинцово;sale;flat;7;9;3;60.0;11800000;;Новоспортивная ;24;Одинцово;
ID 15882532;realtor;https://odintsovo.cian.ru/sale/flat/299857824/;Одинцово;sale;flat;3;9;2;53.5;11800000;; Чикина;4;Баковка;
ID 111362994;homeowner;https://odintsovo.cian.ru/sale/flat/296423653/;Одинцово;sale;flat;7;12;3;66.0;11800000;; Чикина;3;Баковка;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308105361/;Одинцово;sale;flat;12;22;2;71.6;11999000;; Белорусская;9;Одинцово;Одинцовский Парк
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/292588888/;Одинцово;sale;flat;3;22;3;68.3;11900000;; Белорусская;11;Одинцово;Одинцовский Парк
Ирина Захарова;realtor;https://odintsovo.cian.ru/sale/flat/306039925/;Одинцово;sale;flat;9;16;3;80.1;11900000;; Рябиновая;5к1;Одинцово;Одинцово-1
Самолет Плюс Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306826672/;Одинцово;sale;flat;9;12;3;65.6;11990000;; Говорова;16;Одинцово;
ID 118284647;homeowner;https://odintsovo.cian.ru/sale/flat/303834201/;Одинцово;sale;flat;21;22;3;78.9;11900000;; Чистяковой;84;Сколково;
Надежда Саврина;realtor;https://odintsovo.cian.ru/sale/flat/308191348/;Одинцово;sale;flat;13;25;3;71.1;11900000;;;1;Одинцово;
ID 120996840;homeowner;https://odintsovo.cian.ru/sale/flat/306714027/;Одинцово;sale;flat;5;9;2;52.0;11999999;;Можайское шоссе;75;Одинцово;
ID 21428772;homeowner;https://odintsovo.cian.ru/sale/flat/303498591/;Одинцово;sale;flat;4;15;2;60.0;11900000;; Рябиновая;3к1;Внуково;Одинцово-1
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303858871/;Одинцово;sale;flat;24;25;2;60.0;12100000;;Северная ;11;Одинцово;Одинбург
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304059018/;Одинцово;sale;flat;23;25;1;40.0;12000000;;Можайское шоссе;100А;Баковка;Кварта
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307604160/;Одинцово;sale;flat;17;22;2;62.4;12100000;; Чистяковой;67;Сколково;
Сергей Николаев;realtor;https://odintsovo.cian.ru/sale/flat/302340500/;Одинцово;sale;flat;9;26;3;68.7;12100000;;Вокзальная ;31;Одинцово;Сердце Одинцово
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307723983/;Одинцово;sale;flat;21;24;2;60.13;12000000;;;6;Одинцово;Одинград квартал Семейный ЖК
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307208840/;Одинцово;sale;flat;9;15;2;65.4;12000000;; Триумфальная;10;Одинцово;Гусарская баллада
ID 472266;realtor;https://odintsovo.cian.ru/sale/flat/304338513/;Одинцово;sale;flat;24;24;2;65.0;12000000;; Кутузовская;1;Сколково;
ID 75784558;homeowner;https://odintsovo.cian.ru/sale/flat/293638843/;Одинцово;sale;flat;17;24;2;62.4;12100000;; Чистяковой;67;Сколково;Новая Трехгорка
ID 16360824;homeowner;https://odintsovo.cian.ru/sale/flat/284725642/;Одинцово;sale;flat;17;24;2;62.4;12100000;; Чистяковой;67;Сколково;Новая Трехгорка
ID 118267347;homeowner;https://odintsovo.cian.ru/sale/flat/303816270/;Одинцово;sale;flat;6;17;2;60.3;12000000;; Кутузовская;4;Сколково;
ID 503079;homeowner;https://odintsovo.cian.ru/sale/flat/294833496/;Одинцово;sale;flat;8;17;2;49.0;12000000;; Сколковская;7Б;Сколково;Сколковский
ID 20150544;homeowner;https://odintsovo.cian.ru/sale/flat/301197274/;Одинцово;sale;flat;23;24;1;40.0;12000000;;Можайское шоссе;100А;Баковка;Кварта
ID 66125990;homeowner;https://odintsovo.cian.ru/sale/flat/297868111/;Одинцово;sale;flat;9;17;2;64.8;12000000;; Триумфальная;8;Одинцово;Гусарская баллада
ID 51237317;homeowner;https://odintsovo.cian.ru/sale/flat/303835411/;Одинцово;sale;flat;9;15;2;65.4;12000000;; Триумфальная;10;Одинцово;Гусарская баллада
ID 112665894;homeowner;https://odintsovo.cian.ru/sale/flat/297810413/;Одинцово;sale;flat;5;9;3;65.0;12100000;; Говорова;6;Одинцово;
ID 45251875;unknown;https://odintsovo.cian.ru/sale/flat/308077846/;Одинцово;sale;flat;19;23;2;62.0;12200000;; Чистяковой;2;Сколково;
ID 72058377;homeowner;https://odintsovo.cian.ru/sale/flat/304044369/;Одинцово;sale;flat;3;17;2;61.1;12200000;; Триумфальная;12;Одинцово;Гусарская баллада
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300749831/;Одинцово;sale;flat;9;17;2;64.9;12300000;; Триумфальная;8;Одинцово;Гусарская баллада
ID 15815314;realtor;https://odintsovo.cian.ru/sale/flat/308745060/;Одинцово;sale;flat;11;17;2;48.6;12360000;;Вокзальная ;15;Одинцово;Сердце Одинцово
Андрей Одинцов;realtor;https://odintsovo.cian.ru/sale/flat/307151366/;Одинцово;sale;flat;11;17;2;48.6;12364000;;Вокзальная ;15;Одинцово;Сердце Одинцово
ID 19870739;homeowner;https://odintsovo.cian.ru/sale/flat/306785894/;Одинцово;sale;flat;8;26;1;35.9;12300000;; Сколковская;5Б;Сколково;Сколковский
ID 119681481;homeowner;https://odintsovo.cian.ru/sale/flat/305242239/;Одинцово;sale;flat;20;25;2;58.3;12300000;; Каштановая;2;Внуково;Одинцово-1
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302546672/;Одинцово;sale;flat;10;21;3;75.0;12499000;; Чистяковой;66;Сколково;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306948348/;Одинцово;sale;flat;9;25;2;50.8;12500000;; Сколковская;1А;Сколково;Сколковский
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305986859/;Одинцово;sale;flat;5;12;3;65.5;12500000;;Можайское шоссе;131;Одинцово;
ID 15910834;realtor;https://odintsovo.cian.ru/sale/flat/308201903/;Одинцово;sale;flat;4;12;3;67.7;12500000;; Чикина;17;Баковка;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308255897/;Одинцово;sale;flat;15;17;2;62.3;12500000;; Чистяковой;58;Сколково;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308253479/;Одинцово;sale;flat;15;17;2;62.3;12500000;; Чистяковой;58;Сколково;
Homeapp;real_estate_agent;https://odintsovo.cian.ru/sale/flat/294625744/;Одинцово;sale;flat;17;25;3;63.9;12500000;;Вокзальная ;31;Одинцово;Сердце Одинцово
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303717032/;Одинцово;sale;flat;23;24;2;65.0;12599000;; Кутузовская;7;Сколково;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308350222/;Одинцово;sale;flat;12;17;1;46.0;12500000;; Сколковская;7Б;Сколково;Сколковский
Агентство недвижимости Авеню-Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/298983751/;Одинцово;sale;flat;1;26;3;78.0;12500000;; Каштановая;8;Внуково;Одинцово-1
VOLOV group;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307344221/;Одинцово;sale;flat;10;25;2;53.3;12500000;; Сколковская;9А;Сколково;Сколковский
ID 91286833;unknown;https://odintsovo.cian.ru/sale/flat/281997409/;Одинцово;sale;flat;1;17;3;76.5;12500000;; Чистяковой;18;Сколково;
ID 269671;realtor;https://odintsovo.cian.ru/sale/flat/304976683/;Одинцово;sale;flat;13;17;3;75.4;12500000;; Чистяковой;2;Сколково;
ID 98132977;homeowner;https://odintsovo.cian.ru/sale/flat/300076980/;Одинцово;sale;flat;22;22;2;58.5;12500000;; Чистяковой;78;Сколково;
ID 96567531;homeowner;https://odintsovo.cian.ru/sale/flat/279252985/;Одинцово;sale;flat;13;16;2;62.0;12500000;; Чистяковой;12;Сколково;
ID 113659443;homeowner;https://odintsovo.cian.ru/sale/flat/298940106/;Одинцово;sale;flat;7;25;2;60.0;12500000;; Маршала Бирюзова;2а;Одинцово;Микрорайон Центральный
